,AL-GR,AL-ME,AT-CH,AT-CZ,AT-DE_LU,AT-HU,AT-IT,AT-SI,BA-HR,BA-ME,BA-RS,BE-DE_LU,BE-FR,BE-GB,BE-LU,BE-NL,BG-GR,BG-MK,BG-RO,BG-RS,BG-TR,CH-AT,CH-DE_LU,CH-FR,CH-IT,CZ-AT,CZ-DE_LU,CZ-PL,CZ-SK,DE_LU-AT,DE_LU-BE,DE_LU-CH,DE_LU-CZ,DE_LU-FR,DE_LU-NL,DE_LU-PL,DK-NL,DK-NO,DK-SE,EE-FI,EE-LV,ES-FR,ES-PT,FI-EE,FI-NO,FI-SE,FR-BE,FR-CH,FR-DE_LU,FR-ES,FR-GB,FR-IT,GB-BE,GB-FR,GB-IE,GB-NL,GB-NO,GR-AL,GR-BG,GR-IT,GR-MK,GR-TR,HR-BA,HR-HU,HR-RS,HR-SI,HU-AT,HU-HR,HU-RO,HU-RS,HU-SI,HU-SK,IE-GB,IT-AT,IT-CH,IT-FR,IT-GR,IT-ME,IT-MT,IT-SI,LT-LV,LT-PL,LT-SE,LU-BE,LV-EE,LV-LT,ME-AL,ME-BA,ME-IT,ME-RS,MK-BG,MK-GR,MK-RS,MT-IT,NL-BE,NL-DE_LU,NL-DK,NL-GB,NL-NO,NO-DK,NO-FI,NO-GB,NO-NL,NO-SE,PL-CZ,PL-DE_LU,PL-LT,PL-SE,PL-SK,PT-ES,RO-BG,RO-HU,RO-RS,RS-BA,RS-BG,RS-HR,RS-HU,RS-ME,RS-MK,RS-RO,SE-DK,SE-FI,SE-LT,SE-NO,SE-PL,SI-AT,SI-HR,SI-HU,SI-IT,SK-CZ,SK-HU,SK-PL,TR-BG,TR-GR
2022-06-01 08:45:00+00:00,,,,,508.0,494.0,,1217.0,,,,361.0,,0.0,89.0,,,,,,,,1.0,,,,,,,2324.0,0.0,1932.0,,,0.0,,,,,,,,,,,,,,,,,,274.0,,,0.0,,,,,,,,,,,0.0,,59.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,957.0,,602.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 09:00:00+00:00,0.0,59.0,511.0,0.0,487.0,481.0,239.0,1180.0,117.0,327.0,0.0,308.0,1025.0,139.0,8.0,0.0,395.0,437.0,254.0,512.0,271.0,0.0,24.0,0.0,2835.0,1377.0,0.0,0.0,1579.0,2577.0,0.0,2314.0,1370.0,732.0,148.0,1482.0,0.0,0.0,0.0,0.0,572.0,1382.0,432.0,514.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,1953.0,0.0,1701.0,530.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,82.0,257.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,13.0,33.0,488.0,129.0,0.0,158.0,0.0,0.0,533.0,212.0,385.0,305.0,0.0,951.0,66.0,609.0,0.0,666.0,851.0,0.0,483.0,0.0,837.0,0.0,0.0,0.0,438.0,82.0,0.0,26.0,0.0,0.0,105.0,0.0,1163.0,1625.0,413.0,0.0,344.0,0.0,9.0,,833.0,0.0,1323.0,0.0,0.0,463.0
2022-06-01 09:15:00+00:00,,,,,522.0,427.0,,1121.0,,,,440.0,,155.0,62.0,,,,,,,,15.0,,,,,,,2494.0,0.0,2419.0,,,240.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,55.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,174.0,,305.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 09:30:00+00:00,,,,,616.0,413.0,,1125.0,,,,431.0,,155.0,91.0,,,,,,,,1.0,,,,,,,2629.0,0.0,2453.0,,,169.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,49.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,215.0,,305.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 09:45:00+00:00,,,,,561.0,390.0,,1150.0,,,,495.0,,155.0,63.0,,,,,,,,24.0,,,,,,,2501.0,0.0,2558.0,,,287.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,36.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,198.0,,305.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 10:00:00+00:00,0.0,46.0,389.0,0.0,569.0,421.0,231.0,1113.0,69.0,341.0,0.0,698.0,1280.0,83.0,34.0,0.0,386.0,430.0,245.0,501.0,274.0,0.0,56.0,0.0,2418.0,1318.0,0.0,0.0,1642.0,2642.0,0.0,2498.0,1534.0,1021.0,544.0,1579.0,0.0,0.0,0.0,0.0,558.0,610.0,468.0,662.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,1738.0,0.0,1675.0,530.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1049.0,68.0,297.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,19.0,23.0,461.0,137.0,0.0,154.0,0.0,0.0,741.0,150.0,364.0,471.0,0.0,917.0,66.0,678.0,0.0,628.0,894.0,0.0,492.0,0.0,872.0,0.0,0.0,0.0,445.0,40.0,0.0,0.0,0.0,0.0,101.0,0.0,1100.0,1701.0,413.0,147.0,253.0,0.0,50.0,,656.0,0.0,1361.0,0.0,0.0,428.0
2022-06-01 10:15:00+00:00,,,,,552.0,526.0,,1176.0,,,,751.0,,82.0,44.0,,,,,,,,42.0,,,,,,,2587.0,0.0,2588.0,,,690.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,103.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,55.0,,472.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 10:30:00+00:00,,,,,573.0,551.0,,1149.0,,,,726.0,,82.0,91.0,,,,,,,,69.0,,,,,,,2507.0,0.0,2497.0,,,801.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,100.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40.0,,471.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 10:45:00+00:00,,,,,535.0,554.0,,1138.0,,,,767.0,,95.0,121.0,,,,,,,,33.0,,,,,,,2251.0,0.0,2487.0,,,822.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,90.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17.0,,572.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 11:00:00+00:00,0.0,31.0,288.0,0.0,673.0,453.0,251.0,1087.0,60.0,325.0,0.0,746.0,936.0,460.0,114.0,0.0,417.0,442.0,146.0,482.0,302.0,0.0,31.0,0.0,2476.0,1534.0,58.0,0.0,1616.0,2202.0,0.0,2667.0,1210.0,953.0,1249.0,1537.0,0.0,0.0,0.0,0.0,536.0,883.0,1216.0,670.0,0.0,0.0,0.0,1874.0,0.0,0.0,0.0,1906.0,0.0,1752.0,530.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,0.0,1129.0,45.0,323.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,23.0,21.0,414.0,157.0,0.0,204.0,0.0,0.0,904.0,0.0,666.0,773.0,0.0,619.0,63.0,413.0,0.0,602.0,863.0,0.0,492.0,76.0,854.0,0.0,0.0,0.0,470.0,31.0,0.0,0.0,0.0,0.0,116.0,0.0,971.0,1823.0,413.0,556.0,16.0,0.0,0.0,,969.0,0.0,1409.0,0.0,0.0,477.0
2022-06-01 11:15:00+00:00,,,,,676.0,454.0,,1093.0,,,,742.0,,472.0,133.0,,,,,,,,5.0,,,,,,,2202.0,0.0,2718.0,,,1112.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,48.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,772.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 11:30:00+00:00,,,,,661.0,403.0,,1079.0,,,,741.0,,472.0,127.0,,,,,,,,14.0,,,,,,,2050.0,0.0,2776.0,,,1139.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,35.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,773.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 11:45:00+00:00,,,,,714.0,367.0,,1075.0,,,,765.0,,459.0,139.0,,,,,,,,0.0,,,,,,,2019.0,0.0,2723.0,,,1098.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,35.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,770.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 12:00:00+00:00,0.0,43.0,286.0,0.0,636.0,326.0,242.0,1099.0,84.0,318.0,0.0,845.0,1259.0,94.0,125.0,0.0,406.0,436.0,157.0,508.0,306.0,0.0,0.0,0.0,2676.0,1598.0,84.0,0.0,1657.0,2119.0,0.0,2774.0,1076.0,911.0,859.0,1485.0,0.0,0.0,0.0,0.0,567.0,989.0,1968.0,742.0,0.0,0.0,0.0,2037.0,0.0,0.0,0.0,2034.0,0.0,1826.0,530.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,1103.0,34.0,285.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,20.0,23.0,423.0,163.0,0.0,200.0,0.0,0.0,1040.0,0.0,286.0,686.0,0.0,834.0,48.0,161.0,0.0,701.0,992.0,0.0,492.0,0.0,924.0,0.0,0.0,0.0,499.0,44.0,0.0,3.0,0.0,0.0,103.0,0.0,977.0,1983.0,413.0,484.0,64.0,0.0,0.0,,979.0,0.0,1521.0,0.0,0.0,465.0
2022-06-01 12:15:00+00:00,,,,,594.0,334.0,,1112.0,,,,869.0,,81.0,141.0,,,,,,,,0.0,,,,,,,2130.0,0.0,2847.0,,,783.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,48.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,686.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 12:30:00+00:00,,,,,601.0,346.0,,1116.0,,,,870.0,,81.0,141.0,,,,,,,,0.0,,,,,,,2112.0,0.0,2813.0,,,771.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,70.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,686.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 12:45:00+00:00,,,,,576.0,303.0,,1181.0,,,,818.0,,82.0,133.0,,,,,,,,0.0,,,,,,,2132.0,0.0,2686.0,,,797.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,64.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3.0,,605.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 13:00:00+00:00,0.0,49.0,282.0,0.0,342.0,283.0,222.0,1028.0,59.0,323.0,0.0,501.0,713.0,170.0,245.0,40.0,413.0,435.0,203.0,513.0,294.0,0.0,0.0,0.0,2109.0,1414.0,52.0,0.0,1560.0,1940.0,0.0,2533.0,1439.0,211.0,0.0,1615.0,4.0,0.0,0.0,0.0,588.0,757.0,2418.0,752.0,0.0,0.0,0.0,2004.0,273.0,0.0,0.0,2226.0,0.0,1888.0,530.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,56.0,210.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,8.0,18.0,436.0,172.0,0.0,222.0,0.0,0.0,79.0,242.0,19.0,446.0,0.0,930.0,65.0,4.0,0.0,633.0,1051.0,0.0,492.0,0.0,920.0,0.0,0.0,0.0,449.0,9.0,0.0,12.0,0.0,0.0,96.0,0.0,996.0,1965.0,413.0,493.0,223.0,0.0,13.0,,722.0,0.0,1471.0,0.0,0.0,462.0
2022-06-01 13:15:00+00:00,,,,,254.0,301.0,,1008.0,,,,469.0,,170.0,237.0,,,,,,,,0.0,,,,,,,1898.0,0.0,2474.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,78.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,302.0,,446.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 13:30:00+00:00,,,,,213.0,251.0,,967.0,,,,387.0,,170.0,189.0,,,,,,,,0.0,,,,,,,1822.0,0.0,2406.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,58.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,93.0,,446.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 13:45:00+00:00,,,,,233.0,273.0,,971.0,,,,464.0,,170.0,211.0,,,,,,,,0.0,,,,,,,1779.0,0.0,2413.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,66.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,320.0,,448.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 14:00:00+00:00,0.0,49.0,202.0,0.0,247.0,276.0,226.0,786.0,94.0,370.0,21.0,489.0,336.0,167.0,235.0,282.0,396.0,426.0,302.0,502.0,245.0,0.0,0.0,0.0,1941.0,1474.0,126.0,0.0,1604.0,1506.0,0.0,1888.0,1535.0,14.0,0.0,1633.0,232.0,0.0,0.0,0.0,580.0,716.0,2747.0,762.0,0.0,0.0,0.0,2182.0,521.0,0.0,0.0,2243.0,0.0,1981.0,525.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,71.0,136.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,17.0,35.0,499.0,151.0,0.0,167.0,0.0,0.0,0.0,678.0,0.0,576.0,0.0,896.0,65.0,11.0,0.0,618.0,1087.0,0.0,478.0,0.0,994.0,0.0,0.0,0.0,346.0,0.0,0.0,32.0,0.0,0.0,90.0,0.0,1237.0,2030.0,422.0,135.0,210.0,0.0,146.0,,669.0,0.0,1533.0,0.0,2.0,441.0
2022-06-01 14:15:00+00:00,,,,,244.0,303.0,,782.0,,,,378.0,,167.0,233.0,,,,,,,,0.0,,,,,,,1598.0,0.0,2108.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,75.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,781.0,,576.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 14:30:00+00:00,,,,,234.0,344.0,,816.0,,,,406.0,,167.0,252.0,,,,,,,,0.0,,,,,,,1636.0,0.0,2230.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,78.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,770.0,,576.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 14:45:00+00:00,,,,,210.0,325.0,,762.0,,,,422.0,,165.0,256.0,,,,,,,,0.0,,,,,,,1598.0,0.0,2166.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,61.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,599.0,,538.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 15:00:00+00:00,0.0,1.0,187.0,0.0,154.0,339.0,202.0,572.0,143.0,347.0,79.0,742.0,69.0,25.0,246.0,121.0,411.0,409.0,318.0,412.0,230.0,0.0,0.0,0.0,1762.0,1714.0,156.0,0.0,1690.0,1245.0,0.0,1760.0,1331.0,0.0,0.0,1584.0,0.0,0.0,0.0,0.0,606.0,1071.0,2586.0,791.0,0.0,0.0,0.0,1976.0,739.0,0.0,0.0,2099.0,0.0,1367.0,530.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,104.0,64.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,100.0,64.0,291.0,119.0,0.0,262.0,0.0,0.0,0.0,496.0,242.0,461.0,0.0,980.0,65.0,284.0,0.0,1343.0,1045.0,0.0,162.0,0.0,1012.0,0.0,0.0,0.0,219.0,0.0,0.0,37.0,0.0,0.0,98.0,0.0,1174.0,2064.0,726.0,0.0,581.0,0.0,277.0,,614.0,0.0,1593.0,0.0,0.0,426.0
2022-06-01 15:15:00+00:00,,,,,109.0,358.0,,553.0,,,,748.0,,23.0,227.0,,,,,,,,0.0,,,,,,,1518.0,0.0,1706.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,99.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,639.0,,461.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 15:30:00+00:00,,,,,91.0,366.0,,574.0,,,,692.0,,23.0,212.0,,,,,,,,0.0,,,,,,,1666.0,0.0,1714.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,67.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,987.0,,461.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 15:45:00+00:00,,,,,188.0,362.0,,572.0,,,,654.0,,24.0,248.0,,,,,,,,0.0,,,,,,,1814.0,0.0,1637.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,38.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1045.0,,458.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 16:00:00+00:00,0.0,0.0,40.0,0.0,585.0,447.0,236.0,580.0,140.0,386.0,94.0,434.0,412.0,126.0,234.0,0.0,368.0,374.0,322.0,430.0,185.0,0.0,0.0,0.0,2415.0,1591.0,243.0,0.0,1700.0,1108.0,0.0,1331.0,1067.0,0.0,0.0,1344.0,0.0,0.0,0.0,0.0,684.0,1496.0,1780.0,942.0,0.0,0.0,0.0,906.0,632.0,0.0,0.0,2028.0,0.0,1156.0,530.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,37.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,143.0,0.0,0.0,0.0,483.0,72.0,70.0,375.0,45.0,0.0,280.0,49.0,0.0,540.0,1881.0,207.0,344.0,0.0,962.0,65.0,678.0,0.0,1899.0,993.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,104.0,0.0,0.0,48.0,14.0,0.0,0.0,0.0,1846.0,2319.0,733.0,0.0,593.0,0.0,383.0,,694.0,0.0,1576.0,0.0,0.0,359.0
2022-06-01 16:15:00+00:00,,,,,601.0,515.0,,620.0,,,,383.0,,127.0,249.0,,,,,,,,0.0,,,,,,,1325.0,0.0,1119.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,46.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2115.0,,344.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 16:30:00+00:00,,,,,577.0,518.0,,632.0,,,,306.0,,127.0,227.0,,,,,,,,0.0,,,,,,,1378.0,0.0,906.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,58.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2246.0,,345.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 16:45:00+00:00,,,,,694.0,524.0,,623.0,,,,269.0,,108.0,202.0,,,,,,,,0.0,,,,,,,1459.0,0.0,717.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,53.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2248.0,,316.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 17:00:00+00:00,0.0,4.0,0.0,0.0,882.0,642.0,230.0,604.0,71.0,435.0,141.0,400.0,179.0,0.0,258.0,0.0,305.0,326.0,434.0,390.0,136.0,104.0,295.0,163.0,2461.0,1326.0,249.0,0.0,1616.0,923.0,0.0,233.0,933.0,0.0,0.0,1094.0,0.0,0.0,0.0,0.0,661.0,1530.0,1383.0,910.0,0.0,0.0,21.0,0.0,768.0,0.0,0.0,1799.0,330.0,1723.0,459.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,86.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,182.0,0.0,0.0,0.0,503.0,39.0,70.0,468.0,43.0,0.0,217.0,57.0,0.0,174.0,2608.0,51.0,260.0,0.0,1099.0,65.0,694.0,0.0,2558.0,950.0,0.0,0.0,0.0,993.0,0.0,0.0,0.0,49.0,0.0,0.0,44.0,57.0,0.0,0.0,0.0,1947.0,2489.0,733.0,0.0,598.0,0.0,537.0,,545.0,0.0,1499.0,0.0,2.0,280.0
2022-06-01 17:15:00+00:00,,,,,944.0,682.0,,632.0,,,,291.0,,0.0,208.0,,,,,,,,334.0,,,,,,,946.0,0.0,216.0,,,0.0,,,,,,,,,,,,,,,,,,347.0,,,0.0,,,,,,,,,,,0.0,,81.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2398.0,,261.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 17:30:00+00:00,,,,,926.0,716.0,,680.0,,,,323.0,,0.0,237.0,,,,,,,,516.0,,,,,,,1063.0,0.0,211.0,,,0.0,,,,,,,,,,,,,,,,,,347.0,,,0.0,,,,,,,,,,,0.0,,79.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2196.0,,260.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 17:45:00+00:00,,,,,890.0,722.0,,676.0,,,,349.0,,0.0,245.0,,,,,,,,578.0,,,,,,,967.0,0.0,195.0,,,0.0,,,,,,,,,,,,,,,,,,347.0,,,0.0,,,,,,,,,,,0.0,,58.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2160.0,,210.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 18:00:00+00:00,0.0,0.0,0.0,0.0,879.0,821.0,228.0,741.0,27.0,448.0,153.0,892.0,0.0,0.0,249.0,111.0,306.0,306.0,481.0,300.0,114.0,134.0,534.0,99.0,2645.0,1276.0,306.0,0.0,1647.0,953.0,0.0,205.0,782.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,690.0,837.0,277.0,997.0,0.0,0.0,437.0,0.0,1127.0,0.0,0.0,1912.0,291.0,2239.0,210.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,107.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,389.0,0.0,0.0,0.0,564.0,106.0,60.0,364.0,0.0,0.0,268.0,82.0,0.0,9.0,2099.0,41.0,106.0,0.0,1110.0,65.0,694.0,0.0,2540.0,1013.0,0.0,0.0,0.0,1064.0,318.0,0.0,0.0,51.0,0.0,0.0,10.0,10.0,5.0,0.0,0.0,1907.0,2366.0,733.0,0.0,598.0,0.0,591.0,,614.0,0.0,1621.0,0.0,1.0,302.0
2022-06-01 18:15:00+00:00,,,,,912.0,877.0,,778.0,,,,897.0,,0.0,232.0,,,,,,,,647.0,,,,,,,885.0,0.0,152.0,,,0.0,,,,,,,,,,,,,,,,,,290.0,,,0.0,,,,,,,,,,,0.0,,125.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1862.0,,106.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 18:30:00+00:00,,,,,927.0,861.0,,881.0,,,,822.0,,0.0,215.0,,,,,,,,702.0,,,,,,,812.0,0.0,127.0,,,0.0,,,,,,,,,,,,,,,,,,290.0,,,0.0,,,,,,,,,,,0.0,,98.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1866.0,,106.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 18:45:00+00:00,,,,,914.0,839.0,,899.0,,,,797.0,,0.0,185.0,,,,,,,,550.0,,,,,,,803.0,0.0,123.0,,,0.0,,,,,,,,,,,,,,,,,,293.0,,,0.0,,,,,,,,,,,0.0,,61.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1830.0,,71.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
2022-06-01 19:00:00+00:00,0.0,0.0,51.0,0.0,1014.0,841.0,237.0,985.0,145.0,373.0,97.0,707.0,15.0,0.0,125.0,2.0,326.0,327.0,372.0,344.0,146.0,0.0,235.0,327.0,2541.0,1175.0,360.0,0.0,1561.0,1125.0,0.0,208.0,595.0,0.0,0.0,1475.0,22.0,0.0,0.0,0.0,651.0,0.0,0.0,928.0,0.0,0.0,19.0,0.0,557.0,1605.0,0.0,1613.0,459.0,2054.0,18.0,195.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,69.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,440.0,0.0,0.0,0.0,561.0,76.0,74.0,317.0,27.0,0.0,275.0,60.0,0.0,69.0,1666.0,0.0,0.0,0.0,1110.0,66.0,694.0,0.0,2345.0,928.0,0.0,0.0,0.0,998.0,568.0,0.0,0.0,95.0,0.0,0.0,40.0,7.0,0.0,0.0,0.0,1906.0,2414.0,733.0,0.0,598.0,0.0,421.0,,937.0,0.0,1549.0,0.0,3.0,337.0
2022-06-01 19:15:00+00:00,,,,,1003.0,890.0,,1000.0,,,,704.0,,0.0,139.0,,,,,,,,316.0,,,,,,,1149.0,0.0,202.0,,,0.0,,,,,,,,,,,,,,,,,,460.0,,,195.0,,,,,,,,,,,0.0,,83.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1526.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,
